devadattajoshi,RT @Binita_Saikia: This pic is from last year's Assam flood😁. https://t.co/GDm8zunqar,This pic is from last year's Assam flood😁. https://t.co/GDm8zunqar,Wed Aug 22 15:05:14 +0000 2018
MilindrNadkarni,RT @KodaguConnect: 76-year-old Velayudhan and his wife have been cooking tirelessly for 1000 people at a relief camp in Kushalnagar for the…,"76-year-old Velayudhan and his wife have been cooking tirelessly for 1000 people at a relief camp in Kushalnagar for the last four days. 

We bow to their commitment to help the flood-affected despite being senior citizens. Unsung heroes and heroines of our society. https://t.co/UsMFO0v1dD",Tue Aug 21 15:42:05 +0000 2018
vasanthprabhug,RT @KodaguConnect: 76-year-old Velayudhan and his wife have been cooking tirelessly for 1000 people at a relief camp in Kushalnagar for the…,"76-year-old Velayudhan and his wife have been cooking tirelessly for 1000 people at a relief camp in Kushalnagar for the last four days. 

We bow to their commitment to help the flood-affected despite being senior citizens. Unsung heroes and heroines of our society. https://t.co/UsMFO0v1dD",Tue Aug 21 15:42:05 +0000 2018
ananthsubklt,RT @KodaguConnect: 76-year-old Velayudhan and his wife have been cooking tirelessly for 1000 people at a relief camp in Kushalnagar for the…,"76-year-old Velayudhan and his wife have been cooking tirelessly for 1000 people at a relief camp in Kushalnagar for the last four days. 

We bow to their commitment to help the flood-affected despite being senior citizens. Unsung heroes and heroines of our society. https://t.co/UsMFO0v1dD",Tue Aug 21 15:40:21 +0000 2018
EllenYChang,"Ahead of the first year anniversary of #HurricaneHarvey, here is a story I wrote last year on states which have automatic hurricane deductibles. This is my PSA on why homeowners should consider buying flood insurance. https://t.co/GCyitTS6GA",,Tue Aug 21 15:40:14 +0000 2018
sriharigv_sri,RT @KodaguConnect: 76-year-old Velayudhan and his wife have been cooking tirelessly for 1000 people at a relief camp in Kushalnagar for the…,"76-year-old Velayudhan and his wife have been cooking tirelessly for 1000 people at a relief camp in Kushalnagar for the last four days. 

We bow to their commitment to help the flood-affected despite being senior citizens. Unsung heroes and heroines of our society. https://t.co/UsMFO0v1dD",Tue Aug 21 15:40:07 +0000 2018
sanjai2july,RT @KodaguConnect: 76-year-old Velayudhan and his wife have been cooking tirelessly for 1000 people at a relief camp in Kushalnagar for the…,"76-year-old Velayudhan and his wife have been cooking tirelessly for 1000 people at a relief camp in Kushalnagar for the last four days. 

We bow to their commitment to help the flood-affected despite being senior citizens. Unsung heroes and heroines of our society. https://t.co/UsMFO0v1dD",Tue Aug 21 15:37:34 +0000 2018
minhazbsc,"RT @samjawed65: Koena Mitra, Postcard News share old images as those of RSS helping in Kerala. Postcard News has forgotten that the same im…","Koena Mitra, Postcard News share old images as those of RSS helping in Kerala. Postcard News has forgotten that the same images were circulated by it 2 years ago as well. https://t.co/2fBAwZgrYD",Sun Aug 19 08:35:42 +0000 2018
BreakiNews,"RT @samjawed65: Koena Mitra, Postcard News share old images as those of RSS helping in Kerala. Postcard News has forgotten that the same im…","Koena Mitra, Postcard News share old images as those of RSS helping in Kerala. Postcard News has forgotten that the same images were circulated by it 2 years ago as well. https://t.co/2fBAwZgrYD",Sun Aug 19 08:34:05 +0000 2018
geetv79,"RT @samjawed65: Koena Mitra, Postcard News share old images as those of RSS helping in Kerala. Postcard News has forgotten that the same im…","Koena Mitra, Postcard News share old images as those of RSS helping in Kerala. Postcard News has forgotten that the same images were circulated by it 2 years ago as well. https://t.co/2fBAwZgrYD",Sun Aug 19 08:34:00 +0000 2018
Swapzz,"RT @samjawed65: Koena Mitra, Postcard News share old images as those of RSS helping in Kerala. Postcard News has forgotten that the same im…","Koena Mitra, Postcard News share old images as those of RSS helping in Kerala. Postcard News has forgotten that the same images were circulated by it 2 years ago as well. https://t.co/2fBAwZgrYD",Sun Aug 19 08:27:33 +0000 2018
30nandkishore,"RT @samjawed65: Koena Mitra, Postcard News share old images as those of RSS helping in Kerala. Postcard News has forgotten that the same im…","Koena Mitra, Postcard News share old images as those of RSS helping in Kerala. Postcard News has forgotten that the same images were circulated by it 2 years ago as well. https://t.co/2fBAwZgrYD",Sun Aug 19 08:27:09 +0000 2018
kv_divakarkv,"RT @samjawed65: Koena Mitra, Postcard News share old images as those of RSS helping in Kerala. Postcard News has forgotten that the same im…","Koena Mitra, Postcard News share old images as those of RSS helping in Kerala. Postcard News has forgotten that the same images were circulated by it 2 years ago as well. https://t.co/2fBAwZgrYD",Sun Aug 19 08:23:39 +0000 2018
Charakan,"RT @samjawed65: Koena Mitra, Postcard News share old images as those of RSS helping in Kerala. Postcard News has forgotten that the same im…","Koena Mitra, Postcard News share old images as those of RSS helping in Kerala. Postcard News has forgotten that the same images were circulated by it 2 years ago as well. https://t.co/2fBAwZgrYD",Sun Aug 19 08:22:20 +0000 2018
psiubu,"RT @samjawed65: Koena Mitra, Postcard News share old images as those of RSS helping in Kerala. Postcard News has forgotten that the same im…","Koena Mitra, Postcard News share old images as those of RSS helping in Kerala. Postcard News has forgotten that the same images were circulated by it 2 years ago as well. https://t.co/2fBAwZgrYD",Sun Aug 19 08:21:09 +0000 2018
kingkeshav,"RT @samjawed65: Koena Mitra, Postcard News share old images as those of RSS helping in Kerala. Postcard News has forgotten that the same im…","Koena Mitra, Postcard News share old images as those of RSS helping in Kerala. Postcard News has forgotten that the same images were circulated by it 2 years ago as well. https://t.co/2fBAwZgrYD",Sun Aug 19 08:13:55 +0000 2018
AppleBacha,"RT @samjawed65: Koena Mitra, Postcard News share old images as those of RSS helping in Kerala. Postcard News has forgotten that the same im…","Koena Mitra, Postcard News share old images as those of RSS helping in Kerala. Postcard News has forgotten that the same images were circulated by it 2 years ago as well. https://t.co/2fBAwZgrYD",Sun Aug 19 08:09:43 +0000 2018
rjshkumarbrwl,"RT @samjawed65: Koena Mitra, Postcard News share old images as those of RSS helping in Kerala. Postcard News has forgotten that the same im…","Koena Mitra, Postcard News share old images as those of RSS helping in Kerala. Postcard News has forgotten that the same images were circulated by it 2 years ago as well. https://t.co/2fBAwZgrYD",Sun Aug 19 08:07:36 +0000 2018
SahilAmeen7,"RT @samjawed65: Koena Mitra, Postcard News share old images as those of RSS helping in Kerala. Postcard News has forgotten that the same im…","Koena Mitra, Postcard News share old images as those of RSS helping in Kerala. Postcard News has forgotten that the same images were circulated by it 2 years ago as well. https://t.co/2fBAwZgrYD",Sun Aug 19 08:06:29 +0000 2018
gsurya,"RT @samjawed65: Koena Mitra, Postcard News share old images as those of RSS helping in Kerala. Postcard News has forgotten that the same im…","Koena Mitra, Postcard News share old images as those of RSS helping in Kerala. Postcard News has forgotten that the same images were circulated by it 2 years ago as well. https://t.co/2fBAwZgrYD",Sun Aug 19 08:04:30 +0000 2018
seriousdoctor,"RT @samjawed65: Koena Mitra, Postcard News share old images as those of RSS helping in Kerala. Postcard News has forgotten that the same im…","Koena Mitra, Postcard News share old images as those of RSS helping in Kerala. Postcard News has forgotten that the same images were circulated by it 2 years ago as well. https://t.co/2fBAwZgrYD",Sun Aug 19 08:04:03 +0000 2018
firozkhanpatan,RT @KodaguConnect: 76-year-old Velayudhan and his wife have been cooking tirelessly for 1000 people at a relief camp in Kushalnagar for the…,"76-year-old Velayudhan and his wife have been cooking tirelessly for 1000 people at a relief camp in Kushalnagar for the last four days. 

We bow to their commitment to help the flood-affected despite being senior citizens. Unsung heroes and heroines of our society. https://t.co/UsMFO0v1dD",Tue Aug 21 15:36:33 +0000 2018
MistaBeat94,RT @KodaguConnect: 76-year-old Velayudhan and his wife have been cooking tirelessly for 1000 people at a relief camp in Kushalnagar for the…,"76-year-old Velayudhan and his wife have been cooking tirelessly for 1000 people at a relief camp in Kushalnagar for the last four days. 

We bow to their commitment to help the flood-affected despite being senior citizens. Unsung heroes and heroines of our society. https://t.co/UsMFO0v1dD",Tue Aug 21 15:35:50 +0000 2018
indie_grunge,"@almondblossoms_ Civil engineer that works with water recourses and land development. Primarily (at this company, anyway), I just do flood modeling since theres so many flash floods in central Texas (I moved to Austin from La last year).",,Tue Aug 21 15:35:44 +0000 2018
shilpaanand,RT @KodaguConnect: 76-year-old Velayudhan and his wife have been cooking tirelessly for 1000 people at a relief camp in Kushalnagar for the…,"76-year-old Velayudhan and his wife have been cooking tirelessly for 1000 people at a relief camp in Kushalnagar for the last four days. 

We bow to their commitment to help the flood-affected despite being senior citizens. Unsung heroes and heroines of our society. https://t.co/UsMFO0v1dD",Tue Aug 21 15:35:30 +0000 2018
nickylive,RT @KodaguConnect: 76-year-old Velayudhan and his wife have been cooking tirelessly for 1000 people at a relief camp in Kushalnagar for the…,"76-year-old Velayudhan and his wife have been cooking tirelessly for 1000 people at a relief camp in Kushalnagar for the last four days. 

We bow to their commitment to help the flood-affected despite being senior citizens. Unsung heroes and heroines of our society. https://t.co/UsMFO0v1dD",Tue Aug 21 15:33:08 +0000 2018
arbazk007,RT @KodaguConnect: 76-year-old Velayudhan and his wife have been cooking tirelessly for 1000 people at a relief camp in Kushalnagar for the…,"76-year-old Velayudhan and his wife have been cooking tirelessly for 1000 people at a relief camp in Kushalnagar for the last four days. 

We bow to their commitment to help the flood-affected despite being senior citizens. Unsung heroes and heroines of our society. https://t.co/UsMFO0v1dD",Tue Aug 21 15:30:57 +0000 2018
aaf_raj,RT @KodaguConnect: 76-year-old Velayudhan and his wife have been cooking tirelessly for 1000 people at a relief camp in Kushalnagar for the…,"76-year-old Velayudhan and his wife have been cooking tirelessly for 1000 people at a relief camp in Kushalnagar for the last four days. 

We bow to their commitment to help the flood-affected despite being senior citizens. Unsung heroes and heroines of our society. https://t.co/UsMFO0v1dD",Tue Aug 21 15:28:34 +0000 2018
ImPrC,RT @KodaguConnect: 76-year-old Velayudhan and his wife have been cooking tirelessly for 1000 people at a relief camp in Kushalnagar for the…,"76-year-old Velayudhan and his wife have been cooking tirelessly for 1000 people at a relief camp in Kushalnagar for the last four days. 

We bow to their commitment to help the flood-affected despite being senior citizens. Unsung heroes and heroines of our society. https://t.co/UsMFO0v1dD",Tue Aug 21 15:26:15 +0000 2018
FullenEileen,RT @KodaguConnect: 76-year-old Velayudhan and his wife have been cooking tirelessly for 1000 people at a relief camp in Kushalnagar for the…,"76-year-old Velayudhan and his wife have been cooking tirelessly for 1000 people at a relief camp in Kushalnagar for the last four days. 

We bow to their commitment to help the flood-affected despite being senior citizens. Unsung heroes and heroines of our society. https://t.co/UsMFO0v1dD",Tue Aug 21 15:25:51 +0000 2018
whencutwit,RT @KodaguConnect: 76-year-old Velayudhan and his wife have been cooking tirelessly for 1000 people at a relief camp in Kushalnagar for the…,"76-year-old Velayudhan and his wife have been cooking tirelessly for 1000 people at a relief camp in Kushalnagar for the last four days. 

We bow to their commitment to help the flood-affected despite being senior citizens. Unsung heroes and heroines of our society. https://t.co/UsMFO0v1dD",Tue Aug 21 15:22:44 +0000 2018
